Class,1 Hr Diff,2 Hr Diff,3 Hr Diff,4 Hr Diff,5 Hr Diff,6 Hr Diff,7 Hr Diff,7 Hr MA,Compound Score,Positive Score,Neutral Score,Negative Score
-1,-296.8600000000006,-411.47000000000116,-246.27000000000407,337.08000000000175,685.2200000000012,39.05999999999767,503.4400000000023,36944.45857142857,0.9999,0.929,0.071,0.0
-1,-11.419999999998254,-308.27999999999884,-422.8899999999994,-257.6900000000023,325.6600000000035,673.8000000000029,27.639999999999418,36948.40714285714,0.9989,0.902,0.086,0.013
-1,-282.1200000000026,-293.5400000000009,-590.4000000000015,-705.010000000002,-539.810000000005,43.54000000000087,391.6800000000003,37004.361428571436,0.999,0.944,0.056,0.0
-1,-174.68999999999505,-456.8099999999977,-468.2299999999959,-765.0899999999965,-879.6999999999971,-714.5,-131.14999999999418,36985.625714285714,0.9948,0.966,0.034,0.0
1,755.5599999999977,580.8700000000026,298.75,287.33000000000175,-9.529999999998836,-124.13999999999942,41.05999999999767,36991.491428571426,0.9992,0.939,0.048,0.013
-1,-36.099999999998545,719.4599999999991,544.7700000000041,262.65000000000146,251.2300000000032,-45.62999999999738,-160.23999999999796,36968.6,0.9987,0.941,0.059,0.0
-1,-409.3000000000029,-445.40000000000146,310.1599999999962,135.47000000000116,-146.65000000000146,-158.0699999999997,-454.9300000000003,36903.61,1.0,0.939,0.059,0.002
1,893.0900000000038,483.7900000000009,447.6900000000023,1203.25,1028.560000000005,746.4400000000023,735.0200000000041,37008.612857142856,0.9992,0.92,0.066,0.014
1,116.55999999999767,1009.6500000000015,600.3499999999985,564.25,1319.8099999999977,1145.1200000000026,863.0,37131.89857142857,0.9991,0.909,0.091,0.0
-1,-66.83000000000175,49.729999999995925,942.8199999999997,533.5199999999968,497.41999999999825,1252.979999999996,1078.2900000000009,37285.94,0.9996,0.95,0.047,0.003
1,66.83000000000175,0.0,116.55999999999767,1009.6500000000015,600.3499999999985,564.25,1319.8099999999977,37474.48428571429,0.9987,0.904,0.074,0.021
-1,-744.6699999999983,-677.8399999999965,-744.6699999999983,-628.1100000000006,264.9800000000032,-144.3199999999997,-180.41999999999825,37448.71,0.9993,0.988,0.012,0.0
-1,-140.94000000000233,-885.6100000000006,-818.7799999999988,-885.6100000000006,-769.0500000000029,124.04000000000087,-285.26000000000204,37407.95857142857,0.9997,0.926,0.074,0.0
-1,-153.37999999999738,-294.3199999999997,-1038.989999999998,-972.1599999999962,-1038.989999999998,-922.4300000000003,-29.339999999996508,37403.76714285714,0.9999,0.921,0.074,0.005
1,77.22999999999593,-76.15000000000146,-217.09000000000378,-961.760000000002,-894.9300000000003,-961.760000000002,-845.2000000000044,37283.02428571429,0.9999,0.93,0.058,0.012
1,270.38000000000466,347.6100000000006,194.2300000000032,53.29000000000087,-691.3799999999974,-624.5499999999956,-691.3799999999974,37184.25571428572,0.9999,0.891,0.106,0.003
1,624.5499999999956,894.9300000000003,972.1599999999962,818.7799999999988,677.8399999999965,-66.83000000000175,0.0,37184.25571428572,0.91,0.785,0.215,0.0
-1,-493.15000000000146,-493.15000000000146,131.39999999999418,401.77999999999884,479.00999999999476,325.6299999999974,184.68999999999505,37201.09285714286,0.9991,0.927,0.073,0.0
1,524.6300000000047,31.4800000000032,31.4800000000032,656.0299999999988,926.4100000000035,1003.6399999999994,850.260000000002,37322.55857142858,0.9997,0.937,0.056,0.007
1,35.349999999998545,35.349999999998545,559.9800000000032,66.83000000000175,66.83000000000175,691.3799999999974,961.760000000002,37603.33000000001,1.0,0.939,0.059,0.002
-1,-1795.1500000000015,-1759.800000000003,-1759.800000000003,-1235.1699999999983,-1728.3199999999997,-1728.3199999999997,-1103.770000000004,37445.64857142858,1.0,0.94,0.058,0.002
1,689.989999999998,-1105.1600000000035,-1069.810000000005,-1069.810000000005,-545.1800000000003,-1038.3300000000017,-1038.3300000000017,37297.31571428572,0.9991,0.928,0.065,0.007
-1,-364.9699999999939,325.0200000000041,-1470.1299999999974,-1434.7799999999988,-1434.7799999999988,-910.1499999999942,-1403.2999999999956,37096.844285714295,0.9993,0.954,0.026,0.021
1,117.93999999999505,-247.02999999999884,442.9599999999991,-1352.1900000000023,-1316.8400000000038,-1316.8400000000038,-792.2099999999991,36983.67142857144,0.9999,0.914,0.079,0.007
-1,-278.52999999999884,-160.59000000000378,-525.5599999999977,164.4300000000003,-1630.7200000000012,-1595.3700000000026,-1595.3700000000026,36755.76142857144,0.9998,0.906,0.088,0.006
-1,-35.88999999999942,-35.88999999999942,-314.41999999999825,-196.4800000000032,-561.4499999999971,128.54000000000087,-1666.6100000000006,36289.76428571429,0.9997,0.941,0.059,0.0
1,887.9700000000012,852.0800000000017,852.0800000000017,573.5500000000029,691.489999999998,326.5200000000041,1016.510000000002,36434.98,0.9997,0.928,0.068,0.004
-1,-1016.510000000002,-128.54000000000087,-164.4300000000003,-164.4300000000003,-442.9599999999991,-325.0200000000041,-689.989999999998,36336.41000000001,0.9994,0.927,0.073,0.0
1,511.0200000000041,-505.48999999999796,382.4800000000032,346.5900000000038,346.5900000000038,68.06000000000495,186.0,36362.98142857143,0.9881,0.875,0.101,0.024
-1,-732.1300000000047,-221.11000000000058,-1237.6200000000026,-349.65000000000146,-385.5400000000009,-385.5400000000009,-664.0699999999997,36268.11428571429,0.9994,0.911,0.078,0.011
1,244.47000000000116,-487.6600000000035,23.360000000000582,-993.1500000000015,-105.18000000000029,-141.0699999999997,-141.0699999999997,36247.961428571434,0.9995,0.951,0.042,0.007
-1,-159.5,84.97000000000116,-647.1600000000035,-136.13999999999942,-1152.6500000000015,-264.6800000000003,-300.5699999999997,36205.02285714286,0.999,0.948,0.052,0.0
1,358.59999999999854,199.09999999999854,443.5699999999997,-288.56000000000495,222.45999999999913,-794.0500000000029,93.91999999999825,36218.44,0.999,0.958,0.042,0.0
1,794.0500000000029,1152.6500000000015,993.1500000000015,1237.6200000000026,505.48999999999796,1016.510000000002,0.0,36218.44000000001,0.9983,0.92,0.08,0.0
-1,-1062.9300000000003,-268.8799999999974,89.72000000000116,-69.77999999999884,174.69000000000233,-557.4400000000023,-46.419999999998254,36211.80857142858,0.9992,0.937,0.063,0.0
1,1240.0999999999985,177.16999999999825,971.2200000000012,1329.8199999999997,1170.3199999999997,1414.7900000000009,682.6599999999962,36309.33142857144,0.9997,0.933,0.063,0.004
-1,-356.1599999999962,883.9400000000023,-178.98999999999796,615.060000000005,973.6600000000035,814.1600000000035,1058.6300000000047,36460.56428571429,0.9998,0.919,0.081,0.0
-1,-151.56000000000495,-507.72000000000116,732.3799999999974,-330.5500000000029,463.5,822.0999999999985,662.5999999999985,36555.221428571436,1.0,0.94,0.058,0.003
1,28.349999999998545,-123.2100000000064,-479.3700000000026,760.7299999999959,-302.20000000000437,491.84999999999854,850.4499999999971,36676.7142857143,0.9991,0.946,0.054,0.0
1,479.3700000000026,507.72000000000116,356.1599999999962,0.0,1240.0999999999985,177.16999999999825,971.2200000000012,36815.46000000001,0.9994,0.936,0.058,0.006
-1,-1017.0999999999985,-537.7299999999959,-509.3799999999974,-660.9400000000023,-1017.0999999999985,223.0,-839.9300000000003,36695.47000000001,0.9995,0.932,0.063,0.005
-1,-616.760000000002,-1633.8600000000006,-1154.489999999998,-1126.1399999999994,-1277.7000000000044,-1633.8600000000006,-393.76000000000204,36639.21857142858,0.8885,0.957,0.043,0.0
1,652.7099999999991,35.94999999999709,-981.1500000000015,-501.77999999999884,-473.4300000000003,-624.9900000000052,-981.1500000000015,36499.054285714294,0.9997,0.949,0.051,0.0
1,473.4300000000003,1126.1399999999994,509.3799999999974,-507.72000000000116,-28.349999999998545,0.0,-151.56000000000495,36477.402857142864,0.9959,0.955,0.045,0.0
1,202.44000000000233,675.8700000000026,1328.5800000000017,711.8199999999997,-305.27999999999884,174.09000000000378,202.44000000000233,36506.32285714286,0.9997,0.691,0.309,0.0
-1,-202.44000000000233,0.0,473.4300000000003,1126.1399999999994,509.3799999999974,-507.72000000000116,-28.349999999998545,36502.27285714286,0.9999,0.922,0.078,0.0
-1,-156.09999999999854,-358.5400000000009,-156.09999999999854,317.33000000000175,970.0400000000009,353.27999999999884,-663.8199999999997,36407.44142857143,0.999,0.963,0.037,0.0
1,111.38999999999942,111.38999999999942,-44.70999999999913,-247.15000000000146,-44.70999999999913,428.72000000000116,1081.4300000000003,36612.4,0.9996,0.963,0.037,0.0
-1,-365.6800000000003,-365.6800000000003,-254.29000000000087,-254.29000000000087,-410.3899999999994,-612.8300000000017,-410.3899999999994,36615.018571428576,1.0,0.929,0.067,0.005
1,1136.3499999999985,770.6699999999983,770.6699999999983,882.0599999999977,882.0599999999977,725.9599999999991,523.5199999999968,36689.80714285715,0.9989,0.938,0.062,0.0
1,395.1600000000035,1531.510000000002,1165.8300000000017,1165.8300000000017,1277.2200000000012,1277.2200000000012,1121.1200000000026,36849.96714285715,0.9999,0.925,0.06,0.015
1,275.9499999999971,275.9499999999971,671.1100000000006,1807.4599999999991,1441.7799999999988,1441.7799999999988,1553.1699999999983,37254.30857142858,0.9988,0.953,0.039,0.008
-1,-1439.4199999999983,-1163.4700000000012,-1163.4700000000012,-768.3099999999977,368.0400000000009,2.360000000000582,2.360000000000582,37254.64571428572,0.9966,0.844,0.156,0.0
1,217.30999999999767,-1222.1100000000006,-946.1600000000035,-946.1600000000035,-551.0,585.3499999999985,219.66999999999825,37286.02714285714,0.9912,0.946,0.054,0.0
-1,-22.439999999995052,194.87000000000262,-1244.5499999999956,-968.5999999999985,-968.5999999999985,-573.439999999995,562.9100000000035,37366.44285714286,0.999,0.889,0.111,0.0
1,496.29999999999563,473.8600000000006,691.1699999999983,-748.25,-472.3000000000029,-472.3000000000029,-77.13999999999942,37355.42285714286,0.9999,0.913,0.085,0.003
1,278.8400000000038,775.1399999999994,752.7000000000044,970.010000000002,-469.4099999999962,-193.45999999999913,-193.45999999999913,37327.78571428572,0.999,0.897,0.103,0.0
-1,-318.38000000000466,-39.54000000000087,456.75999999999476,434.3199999999997,651.6299999999974,-787.7900000000009,-511.8400000000038,37254.665714285715,0.9998,0.925,0.071,0.003
1,319.95000000000437,1.569999999999709,280.4100000000035,776.7099999999991,754.2700000000041,971.5800000000017,-467.8399999999965,37187.83142857143,0.9997,0.927,0.066,0.007
1,47.25999999999476,47.25999999999476,367.2099999999991,48.82999999999447,327.66999999999825,823.9699999999939,801.5299999999988,37441.13285714285,0.9996,0.931,0.062,0.008
1,117.11000000000058,164.36999999999534,164.36999999999534,484.3199999999997,165.93999999999505,444.77999999999884,941.0799999999945,37575.572857142855,0.999,0.942,0.058,0.0
-1,-969.239999999998,-852.1299999999974,-804.8700000000026,-804.8700000000026,-484.91999999999825,-803.3000000000029,-524.4599999999991,37500.65000000001,0.9999,0.937,0.057,0.006
1,1142.0,172.76000000000204,289.8700000000026,337.1299999999974,337.1299999999974,657.0800000000017,338.6999999999971,37549.035714285725,0.9999,0.935,0.06,0.006
-1,-1413.9199999999983,-271.91999999999825,-1241.1599999999962,-1124.0499999999956,-1076.7900000000009,-1076.7900000000009,-756.8399999999965,37440.91571428572,0.9998,0.922,0.057,0.021
1,1526.760000000002,112.84000000000378,1254.8400000000038,285.6000000000058,402.7100000000064,449.97000000000116,449.97000000000116,37505.19714285714,0.9989,0.964,0.036,0.0
-1,-101.36000000000058,1425.4000000000015,11.480000000003201,1153.4800000000032,184.24000000000524,301.3500000000058,348.6100000000006,37554.99857142857,0.9999,0.862,0.138,0.0
1,267.52999999999884,166.16999999999825,1692.9300000000003,279.01000000000204,1421.010000000002,451.7700000000041,568.8800000000047,37636.26714285714,0.9999,0.924,0.076,0.0
1,26.790000000000873,294.3199999999997,192.95999999999913,1719.7200000000012,305.8000000000029,1447.800000000003,478.56000000000495,37704.63285714285,0.9999,0.954,0.04,0.006
-1,-242.45000000000437,-215.6600000000035,51.86999999999534,-49.49000000000524,1477.2699999999968,63.349999999998545,1205.3499999999985,37876.82571428571,1.0,0.919,0.071,0.009
1,276.7099999999991,34.25999999999476,61.049999999995634,328.57999999999447,227.2199999999939,1753.979999999996,340.0599999999977,37925.40571428571,0.9996,0.921,0.079,0.0
-1,-227.2199999999939,49.49000000000524,-192.95999999999913,-166.16999999999825,101.36000000000058,0.0,1526.760000000002,38143.514285714286,0.9999,0.935,0.056,0.009
-1,-49.49000000000524,-276.7099999999991,0.0,-242.45000000000437,-215.6600000000035,51.86999999999534,-49.49000000000524,38136.444285714286,0.9993,0.944,0.056,0.0
1,49.49000000000524,0.0,-227.2199999999939,49.49000000000524,-192.95999999999913,-166.16999999999825,101.36000000000058,38150.92428571428,0.9964,0.877,0.097,0.026
-1,-481.0,-431.50999999999476,-481.0,-708.2199999999939,-431.50999999999476,-673.9599999999991,-647.1699999999983,38058.47142857142,0.9996,0.925,0.07,0.005
-1,-557.5500000000029,-557.5500000000029,-1038.550000000003,-989.0599999999977,-1038.550000000003,-1265.7699999999968,-989.0599999999977,37820.89714285713,0.9997,0.924,0.076,0.0
-1,-697.510000000002,-1255.060000000005,-1255.060000000005,-1736.060000000005,-1686.5699999999997,-1736.060000000005,-1963.2799999999988,37540.42857142856,0.9998,0.906,0.091,0.003
1,209.3000000000029,-488.2099999999991,-1045.760000000002,-1045.760000000002,-1526.760000000002,-1477.2699999999968,-1526.760000000002,37322.319999999985,0.9999,0.936,0.064,0.0
-1,-206.59999999999854,2.7000000000043656,-694.8099999999977,-1252.3600000000006,-1252.3600000000006,-1733.3600000000006,-1683.8699999999953,37081.76714285713,0.9995,0.923,0.048,0.029
-1,-277.0900000000038,-277.0900000000038,-277.0900000000038,-277.0900000000038,-277.0900000000038,-277.0900000000038,-277.0900000000038,36308.355714285695,1.0,0.937,0.057,0.006
1,392.4800000000032,115.38999999999942,115.38999999999942,115.38999999999942,115.38999999999942,115.38999999999942,115.38999999999942,36324.83999999998,0.9997,0.91,0.09,0.0
-1,-486.77999999999884,-94.29999999999563,-371.3899999999994,-371.3899999999994,-371.3899999999994,-371.3899999999994,-371.3899999999994,36271.78428571427,1.0,0.913,0.084,0.003
1,487.4499999999971,0.6699999999982538,393.15000000000146,116.05999999999767,116.05999999999767,116.05999999999767,116.05999999999767,36288.36428571427,1.0,0.951,0.044,0.006
-1,-595.489999999998,-108.04000000000087,-594.8199999999997,-202.3399999999965,-479.4300000000003,-479.4300000000003,-479.4300000000003,36219.87428571427,0.9998,0.895,0.105,0.0
1,194.47999999999593,-401.01000000000204,86.43999999999505,-400.3400000000038,-7.860000000000582,-284.95000000000437,-284.95000000000437,36179.16714285712,0.9991,0.972,0.028,0.0
1,15.279999999998836,209.75999999999476,-385.7300000000032,101.71999999999389,-385.06000000000495,7.419999999998254,-269.67000000000553,36140.64285714284,0.9993,0.929,0.071,0.0
1,355.5,370.77999999999884,565.2599999999948,-30.2300000000032,457.2199999999939,-29.560000000004948,362.91999999999825,36192.488571428556,0.9988,0.925,0.075,0.0
-1,-85.82999999999447,269.67000000000553,284.95000000000437,479.4300000000003,-116.05999999999767,371.3899999999994,-115.38999999999942,36176.00428571426,0.9992,0.955,0.045,0.0
1,518.7299999999959,518.7299999999959,432.90000000000146,788.4000000000015,803.6800000000003,998.1599999999962,402.66999999999825,36286.58428571426,0.9997,0.88,0.111,0.009
-1,-518.7299999999959,0.0,0.0,-85.82999999999447,269.67000000000553,284.95000000000437,479.4300000000003,36355.07428571426,0.9985,0.892,0.108,0.0
1,548.1999999999971,29.470000000001164,548.1999999999971,548.1999999999971,462.3700000000026,817.8700000000026,833.1500000000015,36474.09571428569,0.9989,0.928,0.054,0.018
1,464.2900000000009,1012.489999999998,493.76000000000204,1012.489999999998,1012.489999999998,926.6600000000035,1282.1600000000035,36657.26142857141,0.9988,0.862,0.114,0.024
-1,-1062.9100000000035,-598.6200000000026,-50.42000000000553,-569.1500000000015,-50.42000000000553,-50.42000000000553,-136.25,36637.797142857125,1.0,0.954,0.043,0.003
-1,-152.80999999999767,-1215.7200000000012,-751.4300000000003,-203.2300000000032,-721.9599999999991,-203.2300000000032,-203.2300000000032,36608.764285714264,0.999,0.944,0.056,0.0
1,1181.1100000000006,1028.300000000003,-34.61000000000058,429.6800000000003,977.8799999999974,459.15000000000146,977.8799999999974,36748.46142857141,0.9998,0.915,0.07,0.015
-1,-767.4400000000023,413.66999999999825,260.8600000000006,-802.0500000000029,-337.76000000000204,210.43999999999505,-308.2900000000009,36704.419999999984,0.999,0.949,0.051,0.0
1,551.6100000000006,551.6100000000006,-215.83000000000175,965.2799999999988,812.4700000000012,-250.44000000000233,213.84999999999854,36765.03285714284,1.0,0.918,0.067,0.015
-1,-125.36000000000058,426.25,426.25,-341.1900000000023,839.9199999999983,687.1100000000006,-375.8000000000029,36711.34714285713,0.9991,0.944,0.049,0.007
-1,-88.48999999999796,-213.84999999999854,337.76000000000204,337.76000000000204,-429.6800000000003,751.4300000000003,598.6200000000026,36796.86428571427,0.9994,0.894,0.102,0.004
-1,-80.86000000000058,-169.34999999999854,-294.7099999999991,256.90000000000146,256.90000000000146,-510.5400000000009,670.5699999999997,36892.65999999999,0.9946,0.965,0.035,0.0
-1,-282.1800000000003,-363.0400000000009,-451.52999999999884,-576.8899999999994,-25.279999999998836,-25.279999999998836,-792.7200000000012,36779.41428571427,0.9998,0.891,0.109,0.0
-1,-83.33999999999651,-83.33999999999651,-365.5199999999968,-446.3799999999974,-534.8699999999953,-660.2299999999959,-108.61999999999534,36760.285714285696,1.0,0.907,0.091,0.001
-1,-372.26000000000204,-455.59999999999854,-455.59999999999854,-737.7799999999988,-818.6399999999994,-907.1299999999974,-1032.489999999998,36612.78714285713,0.9998,0.871,0.126,0.003
1,461.51000000000204,89.25,5.9100000000034925,5.9100000000034925,-276.2699999999968,-357.1299999999974,-445.61999999999534,36549.12714285713,0.9991,0.907,0.08,0.013
1,50.18000000000029,511.6900000000023,139.4300000000003,56.09000000000378,56.09000000000378,-226.0899999999965,-306.9499999999971,36505.27714285713,0.9994,0.897,0.103,0.0
-1,-1220.1900000000023,-1170.010000000002,-708.5,-1080.760000000002,-1164.0999999999985,-1164.0999999999985,-1446.2799999999988,36298.6657142857,0.9999,0.9,0.093,0.007
-1,-2070.4300000000003,-3290.6200000000026,-3240.4400000000023,-2778.9300000000003,-3151.1900000000023,-3234.529999999999,-3234.529999999999,35836.58999999998,0.999,0.97,0.03,0.0
1,1700.0900000000038,-370.3399999999965,-1590.5299999999988,-1540.3499999999985,-1078.8399999999965,-1451.0999999999985,-1534.439999999995,35617.384285714266,1.0,0.925,0.065,0.009
-1,-135.0,1565.0900000000038,-505.3399999999965,-1725.5299999999988,-1675.3499999999985,-1213.8399999999965,-1586.0999999999985,35390.79857142855,0.9001,0.889,0.111,0.0
1,991.1499999999942,856.1499999999942,2556.239999999998,485.8099999999977,-734.3800000000047,-684.2000000000044,-222.69000000000233,35358.98571428569,0.9999,0.803,0.197,0.0
-1,-568.7900000000009,-568.7900000000009,422.3599999999933,287.3599999999933,1987.449999999997,-82.9800000000032,-1303.1700000000055,35075.0757142857,0.9998,0.889,0.104,0.007
1,397.5,-171.29000000000087,-171.29000000000087,819.8599999999933,684.8599999999933,2384.949999999997,314.5199999999968,35120.007142857125,0.9997,0.928,0.064,0.008
-1,-314.5199999999968,82.9800000000032,-485.8099999999977,-485.8099999999977,505.3399999999965,370.3399999999965,2070.4300000000003,35415.78285714284,0.999,0.945,0.055,0.0
-1,-142.48999999999796,-457.00999999999476,-59.50999999999476,-628.2999999999956,-628.2999999999956,362.84999999999854,227.84999999999854,35448.332857142836,0.9957,0.67,0.311,0.018
-1,-1522.8400000000038,-1522.8400000000038,-1665.3300000000017,-1979.8499999999985,-1582.3499999999985,-2151.1399999999994,-2151.1399999999994,35192.862857142834,1.0,0.936,0.06,0.004
1,1509.1600000000035,-13.680000000000291,-13.680000000000291,-156.16999999999825,-470.68999999999505,-73.18999999999505,-641.9799999999959,35101.151428571415,0.9994,0.948,0.052,0.0
-1,-706.1300000000047,803.0299999999988,-719.810000000005,-719.810000000005,-862.3000000000029,-1176.8199999999997,-779.3199999999997,34989.819999999985,0.9994,0.932,0.068,0.0
1,624.1600000000035,-81.97000000000116,1427.1900000000023,-95.65000000000146,-95.65000000000146,-238.13999999999942,-552.6599999999962,34910.86857142856,0.9999,0.958,0.042,0.0
1,984.7299999999959,1608.8899999999994,902.7599999999948,2411.9199999999983,889.0799999999945,889.0799999999945,746.5899999999965,35017.52428571427,0.999,0.913,0.082,0.005
-1,-2481.8099999999977,-1497.0800000000017,-872.9199999999983,-1579.050000000003,-69.88999999999942,-1592.7300000000032,-1592.7300000000032,34789.99142857142,0.9995,0.926,0.059,0.015
-1,-544.2999999999956,-3026.1099999999933,-2041.3799999999974,-1417.219999999994,-2123.3499999999985,-614.189999999995,-2137.029999999999,34484.70142857142,0.9988,0.944,0.056,0.0
1,238.97999999999593,-305.3199999999997,-2787.1299999999974,-1802.4000000000015,-1178.239999999998,-1884.3700000000026,-375.2099999999991,34431.09999999999,0.9998,0.902,0.089,0.009
1,914.260000000002,1153.239999999998,608.9400000000023,-1872.8699999999953,-888.1399999999994,-263.9799999999959,-970.1100000000006,34292.51285714284,0.9996,0.929,0.067,0.005
1,309.09999999999854,1223.3600000000006,1462.3399999999965,918.0400000000009,-1563.7699999999968,-579.0400000000009,45.12000000000262,34298.95857142856,0.9995,0.873,0.127,0.0
1,865.25,1174.3499999999985,2088.6100000000006,2327.5899999999965,1783.2900000000009,-698.5199999999968,286.2099999999991,34339.8457142857,0.9998,0.937,0.06,0.003
-1,-2327.5899999999965,-1462.3399999999965,-1153.239999999998,-238.97999999999593,0.0,-544.2999999999956,-3026.1099999999933,33907.54428571427,0.9923,0.949,0.051,0.0
1,3114.3199999999997,786.7300000000032,1651.9800000000032,1961.0800000000017,2875.340000000004,3114.3199999999997,2570.020000000004,34274.68999999999,0.9998,0.906,0.091,0.003
1,1036.6299999999974,4150.949999999997,1823.3600000000006,2688.6100000000006,2997.709999999999,3911.970000000001,4150.949999999997,34867.68285714285,0.9998,0.931,0.052,0.017
-1,-398.8899999999994,637.739999999998,3752.0599999999977,1424.4700000000012,2289.720000000001,2598.8199999999997,3513.0800000000017,35369.55142857142,1.0,0.941,0.054,0.005
-1,-426.1800000000003,-825.0699999999997,211.55999999999767,3325.8799999999974,998.2900000000009,1863.5400000000009,2172.6399999999994,35679.928571428565,0.9999,0.95,0.048,0.002
1,290.5699999999997,290.5699999999997,-135.61000000000058,-534.5,502.1299999999974,3616.449999999997,1288.8600000000006,36130.271428571425,1.0,0.958,0.038,0.005
-1,-1088.0800000000017,-1088.0800000000017,-797.510000000002,-797.510000000002,-1223.6900000000023,-1622.5800000000017,-585.9500000000044,36563.2,0.9998,0.943,0.057,0.0
1,669.1100000000006,-418.97000000000116,-418.97000000000116,-128.40000000000146,-128.40000000000146,-554.5800000000017,-953.4700000000012,36426.99,0.9999,0.901,0.095,0.004
-1,-1039.1100000000006,-370.0,-1458.0800000000017,-1458.0800000000017,-1167.510000000002,-1167.510000000002,-1593.6900000000023,36199.31999999999,0.9999,0.949,0.047,0.004
1,676.0200000000041,-363.0899999999965,306.0200000000041,-782.0599999999977,-782.0599999999977,-491.48999999999796,-491.48999999999796,36129.107142857145,0.9996,0.886,0.111,0.003
-1,-215.94000000000233,460.08000000000175,-579.0299999999988,90.08000000000175,-998.0,-998.0,-707.4300000000003,36028.04571428571,0.9899,0.942,0.058,0.0
1,131.1800000000003,-84.76000000000204,591.260000000002,-447.84999999999854,221.26000000000204,-866.8199999999997,-866.8199999999997,35904.21428571428,0.999,0.92,0.07,0.01
-1,-414.84999999999854,-414.84999999999854,-283.66999999999825,-499.6100000000006,176.4100000000035,-862.6999999999971,-193.5899999999965,35752.72714285714,0.9993,0.936,0.058,0.006
-1,-125.43000000000029,-540.2799999999988,-540.2799999999988,-409.09999999999854,-625.0400000000009,50.9800000000032,-988.1299999999974,35611.565714285716,1.0,0.954,0.039,0.007
1,180.29999999999563,54.86999999999534,-359.9800000000032,-359.9800000000032,-228.8000000000029,-444.74000000000524,231.27999999999884,35644.60571428571,1.0,0.949,0.042,0.009
-1,-398.8600000000006,-218.56000000000495,-343.99000000000524,-758.8400000000038,-758.8400000000038,-627.6600000000035,-843.6000000000058,35524.091428571424,1.0,0.93,0.068,0.001
-1,-193.18999999999505,-592.0499999999956,-411.75,-537.1800000000003,-952.0299999999988,-952.0299999999988,-820.8499999999985,35406.82714285714,0.9918,0.947,0.053,0.0
1,440.97000000000116,247.7800000000061,-151.07999999999447,29.220000000001164,-96.20999999999913,-511.0599999999977,-511.0599999999977,35333.81857142857,0.9999,0.927,0.069,0.004
-1,-346.1399999999994,94.83000000000175,-98.3599999999933,-497.2199999999939,-316.91999999999825,-442.34999999999854,-857.1999999999971,35211.361428571436,0.9998,0.885,0.085,0.03
1,915.4699999999939,569.3299999999945,1010.2999999999956,817.1100000000006,418.25,598.5499999999956,473.11999999999534,35278.950000000004,0.9998,0.914,0.086,0.0
-1,-915.4699999999939,0.0,-346.1399999999994,94.83000000000175,-98.3599999999933,-497.2199999999939,-316.91999999999825,35233.67571428572,0.9999,0.902,0.098,0.0
1,853.9499999999971,-61.5199999999968,853.9499999999971,507.8099999999977,948.7799999999988,755.5900000000038,356.7300000000032,35284.637142857144,0.9993,0.958,0.042,0.0
1,169.83000000000175,1023.7799999999988,108.31000000000495,1023.7799999999988,677.6399999999994,1118.6100000000006,925.4200000000055,35416.840000000004,0.9998,0.904,0.076,0.02
-1,-799.3899999999994,-629.5599999999977,224.38999999999942,-691.0799999999945,224.38999999999942,-121.75,319.22000000000116,35462.442857142865,0.999,0.94,0.053,0.007
1,799.3899999999994,0.0,169.83000000000175,1023.7799999999988,108.31000000000495,1023.7799999999988,677.6399999999994,35559.24857142858,0.9998,0.932,0.068,0.0
-1,-650.6900000000023,148.6999999999971,-650.6900000000023,-480.8600000000006,373.0899999999965,-542.3799999999974,373.0899999999965,35612.54714285715,0.9991,0.912,0.076,0.012
1,177.30999999999767,-473.38000000000466,326.00999999999476,-473.38000000000466,-303.5500000000029,550.3999999999942,-365.0699999999997,35560.39428571429,0.9994,0.936,0.064,0.0
-1,-177.62999999999738,-0.31999999999970896,-651.010000000002,148.37999999999738,-651.010000000002,-481.1800000000003,372.7699999999968,35613.647142857146,1.0,0.926,0.072,0.002
-1,-556.1600000000035,-733.7900000000009,-556.4800000000032,-1207.1700000000055,-407.7800000000061,-1207.1700000000055,-1037.3400000000038,35465.455714285716,0.9982,0.861,0.13,0.009
1,407.7800000000061,407.7800000000061,-148.37999999999738,-326.00999999999476,-148.6999999999971,-799.3899999999994,0.0,35293.00285714286,0.9989,0.954,0.046,0.0
1,92.83999999999651,500.6200000000026,500.6200000000026,-55.54000000000087,-233.16999999999825,-55.86000000000058,-706.5500000000029,35192.067142857144,0.9895,0.964,0.036,0.0
-1,-92.83999999999651,0.0,407.7800000000061,407.7800000000061,-148.37999999999738,-326.00999999999476,-148.6999999999971,35170.82428571429,0.9994,0.918,0.082,0.0
1,100.47999999999593,7.639999999999418,100.47999999999593,508.26000000000204,508.26000000000204,-47.900000000001455,-225.52999999999884,35138.605714285724,1.0,0.911,0.081,0.007
1,21.55999999999767,21.55999999999767,21.55999999999767,21.55999999999767,122.0399999999936,29.19999999999709,122.0399999999936,35294.41428571429,0.9999,0.976,0.024,0.0
1,973.6700000000055,973.6700000000055,995.2300000000032,995.2300000000032,995.2300000000032,995.2300000000032,1095.7099999999991,35455.11571428571,0.9999,0.937,0.058,0.005
1,191.90999999999622,1165.5800000000017,1165.5800000000017,1187.1399999999994,1187.1399999999994,1187.1399999999994,1187.1399999999994,35624.70714285714,0.999,0.913,0.087,0.0
