Class,1 Hr Diff,2 Hr Diff,3 Hr Diff,4 Hr Diff,5 Hr Diff,6 Hr Diff,7 Hr Diff,7 Hr MA,Compound Score,Positive Score,Neutral Score,Negative Score
1,454.0,676.8199999999997,278.58000000000175,161.76000000000204,161.76000000000204,-262.9599999999991,-262.9599999999991,37876.65571428575,0.9998,0.927,0.065,0.008
-1,-36.88999999999942,417.1100000000006,639.9300000000003,241.69000000000233,124.87000000000262,124.87000000000262,-299.84999999999854,37833.82000000004,0.9999,0.936,0.064,0.0
-1,-385.47000000000116,-385.47000000000116,-385.47000000000116,-385.47000000000116,-385.47000000000116,-422.3600000000006,31.639999999999418,37999.96285714289,0.9988,0.937,0.055,0.008
-1,-254.45999999999913,-639.9300000000003,-639.9300000000003,-639.9300000000003,-639.9300000000003,-639.9300000000003,-676.8199999999997,37903.27428571432,0.9997,0.92,0.074,0.006
1,254.45999999999913,0.0,-385.47000000000116,-385.47000000000116,-385.47000000000116,-385.47000000000116,-385.47000000000116,37848.20714285717,0.9993,0.934,0.066,0.0
1,572.5400000000009,827.0,572.5400000000009,187.0699999999997,187.0699999999997,187.0699999999997,187.0699999999997,37874.93142857146,0.9984,0.914,0.086,0.0
1,254.29999999999563,254.29999999999563,826.8399999999965,1081.2999999999956,826.8399999999965,441.36999999999534,441.36999999999534,37964.7085714286,0.9988,0.924,0.076,0.0
1,712.1200000000026,966.4199999999983,966.4199999999983,1538.9599999999991,1793.4199999999983,1538.9599999999991,1153.489999999998,38129.49285714288,0.9986,0.885,0.115,0.0
1,284.0599999999977,996.1800000000003,1250.479999999996,1250.479999999996,1823.0199999999968,2077.479999999996,1823.0199999999968,38389.92428571432,0.9995,0.934,0.06,0.006
-1,-1696.1199999999953,-1412.0599999999977,-699.939999999995,-445.6399999999994,-445.6399999999994,126.90000000000146,381.3600000000006,38444.404285714314,0.9988,0.914,0.086,0.0
1,589.939999999995,589.939999999995,589.939999999995,589.939999999995,-1106.1800000000003,-822.1200000000026,-110.0,38319.49285714288,0.9993,0.866,0.128,0.006
1,110.0,699.939999999995,699.939999999995,699.939999999995,699.939999999995,-996.1800000000003,-712.1200000000026,38217.76142857146,0.9999,0.89,0.1,0.01
-1,-254.29999999999563,-144.29999999999563,445.6399999999994,445.6399999999994,445.6399999999994,445.6399999999994,-1250.479999999996,38039.12142857146,0.9998,0.927,0.07,0.003
1,254.29999999999563,0.0,110.0,699.939999999995,699.939999999995,699.939999999995,699.939999999995,38139.112857142885,0.9998,0.932,0.068,0.0
-1,-254.29999999999563,-254.29999999999563,0.0,-254.29999999999563,-144.29999999999563,445.6399999999994,445.6399999999994,38302.76714285718,0.9999,0.892,0.098,0.01
1,966.4199999999983,966.4199999999983,966.4199999999983,966.4199999999983,966.4199999999983,712.1200000000026,712.1200000000026,38411.21857142861,0.9995,0.9,0.086,0.014
1,284.0599999999977,1250.479999999996,1250.479999999996,1250.479999999996,1250.479999999996,1250.479999999996,996.1800000000003,38553.530000000035,0.9993,0.879,0.121,0.0
-1,-2334.529999999999,-2334.529999999999,-2050.470000000001,-1084.050000000003,-1084.050000000003,-1084.050000000003,-1084.050000000003,38577.30571428574,0.9996,0.937,0.055,0.008
1,131.7300000000032,131.7300000000032,131.7300000000032,131.7300000000032,131.7300000000032,-2202.7999999999956,-2202.7999999999956,37505.10285714286,0.9999,0.884,0.106,0.011
-1,-292.51000000000204,-292.51000000000204,-292.51000000000204,-292.51000000000204,-292.51000000000204,-292.51000000000204,-292.51000000000204,37242.72285714285,1.0,0.953,0.042,0.004
1,2495.3099999999977,2495.3099999999977,2202.7999999999956,2202.7999999999956,2202.7999999999956,2202.7999999999956,2202.7999999999956,37515.621428571416,0.9989,0.859,0.076,0.065
-1,-2334.529999999999,160.77999999999884,160.77999999999884,-131.7300000000032,-131.7300000000032,-131.7300000000032,-131.7300000000032,37496.80285714284,0.9988,0.936,0.064,0.0
-1,-160.77999999999884,-2495.3099999999977,0.0,0.0,-292.51000000000204,-292.51000000000204,-292.51000000000204,37455.0157142857,0.9994,0.911,0.076,0.012
1,160.77999999999884,0.0,-2334.529999999999,160.77999999999884,160.77999999999884,-131.7300000000032,-131.7300000000032,37436.19714285713,0.9991,0.942,0.058,0.0
-1,-301.26000000000204,-140.4800000000032,-301.26000000000204,-2635.790000000001,-140.4800000000032,-140.4800000000032,-432.99000000000524,37374.34142857142,0.9998,0.943,0.052,0.006
1,2635.790000000001,2334.529999999999,2495.3099999999977,2334.529999999999,0.0,2495.3099999999977,2495.3099999999977,37730.814285714274,0.9982,0.97,0.03,0.0
-1,-2015.489999999998,620.3000000000029,319.0400000000009,479.8199999999997,319.0400000000009,-2015.489999999998,479.8199999999997,37799.359999999986,0.9999,0.885,0.111,0.004
-1,-585.4000000000015,-585.4000000000015,-2600.8899999999994,34.900000000001455,-266.3600000000006,-105.58000000000175,-266.3600000000006,37473.38142857142,0.9995,0.904,0.081,0.015
-1,-324.75,-324.75,-910.1500000000015,-910.1500000000015,-2925.6399999999994,-289.84999999999854,-591.1100000000006,37373.85428571427,0.9988,0.88,0.112,0.008
1,289.84999999999854,-34.900000000001455,-34.900000000001455,-620.3000000000029,-620.3000000000029,-2635.790000000001,0.0,37373.85428571427,0.9988,0.923,0.077,0.0
-1,-289.84999999999854,0.0,-324.75,-324.75,-910.1500000000015,-910.1500000000015,-2925.6399999999994,36955.9057142857,0.9992,0.895,0.076,0.029
1,1718.2000000000044,1428.3500000000058,1718.2000000000044,1393.4500000000044,1393.4500000000044,808.0500000000029,808.0500000000029,37071.34142857142,0.9993,0.903,0.097,0.0
-1,-1288.25,429.95000000000437,140.10000000000582,429.95000000000437,105.20000000000437,105.20000000000437,-480.1999999999971,37002.74142857141,0.9997,0.921,0.075,0.004
1,162.9300000000003,-1125.3199999999997,592.8800000000047,303.0300000000061,592.8800000000047,268.13000000000466,268.13000000000466,37041.0457142857,0.9993,0.92,0.08,0.0
-1,-162.9300000000003,0.0,-1288.25,429.95000000000437,140.10000000000582,429.95000000000437,105.20000000000437,37056.07428571427,0.9998,0.931,0.06,0.009
1,162.9300000000003,162.9300000000003,162.9300000000003,162.9300000000003,0.0,162.9300000000003,-1125.3199999999997,37038.17142857142,0.9994,0.938,0.057,0.006
-1,-162.9300000000003,0.0,0.0,0.0,0.0,-162.9300000000003,0.0,37038.17142857142,0.9999,0.89,0.1,0.009
1,1688.8399999999965,1525.9099999999962,1688.8399999999965,1688.8399999999965,1688.8399999999965,1688.8399999999965,1525.9099999999962,37256.15857142857,0.9996,0.89,0.101,0.009
-1,-425.4300000000003,1263.4099999999962,1100.479999999996,1263.4099999999962,1263.4099999999962,1263.4099999999962,1263.4099999999962,37436.64571428572,0.9995,0.89,0.088,0.022
-1,-31.150000000001455,-31.150000000001455,-456.58000000000175,1232.2599999999948,1069.3299999999945,1232.2599999999948,1232.2599999999948,37793.170000000006,0.9992,0.911,0.082,0.007
1,456.58000000000175,456.58000000000175,425.4300000000003,425.4300000000003,0.0,1688.8399999999965,1525.9099999999962,38187.1942857143,0.9992,0.91,0.084,0.007
-1,-7.430000000000291,-7.430000000000291,-7.430000000000291,449.15000000000146,449.15000000000146,418.0,418.0,38488.17142857144,0.9993,0.923,0.071,0.006
-1,-66.04999999999563,-73.47999999999593,-73.47999999999593,-73.47999999999593,383.1000000000058,383.1000000000058,351.95000000000437,38538.450000000004,0.9999,0.93,0.068,0.002
-1,-280.99000000000524,-347.0400000000009,-354.47000000000116,-354.47000000000116,-354.47000000000116,102.11000000000058,102.11000000000058,38553.037142857145,0.9994,0.871,0.119,0.009
1,20.49000000000524,20.49000000000524,-260.5,-326.54999999999563,-333.9799999999959,-333.9799999999959,-333.9799999999959,38519.91285714285,0.999,0.894,0.092,0.014
-1,-178.69000000000233,-158.1999999999971,-158.1999999999971,-439.1900000000023,-505.23999999999796,-512.6699999999983,-512.6699999999983,38446.674285714274,0.9997,0.92,0.08,0.0
1,505.23999999999796,326.54999999999563,347.0400000000009,347.0400000000009,66.04999999999563,0.0,-7.430000000000291,38445.612857142834,0.9989,0.838,0.162,0.0
-1,-1904.199999999997,-1904.199999999997,-1904.199999999997,-1398.9599999999991,-1577.6500000000015,-1557.1599999999962,-1557.1599999999962,38232.59714285713,0.998,0.91,0.09,0.0
1,1848.6800000000003,-55.5199999999968,-55.5199999999968,-55.5199999999968,449.72000000000116,271.02999999999884,291.5200000000041,38274.24285714284,0.9989,0.925,0.067,0.008
-1,-1026.9100000000035,821.7699999999968,-1082.4300000000003,-1082.4300000000003,-1082.4300000000003,-577.1900000000023,-755.8800000000047,38166.25999999999,0.9987,0.91,0.073,0.016
1,751.4000000000015,-275.51000000000204,1573.1699999999983,-331.02999999999884,-331.02999999999884,-331.02999999999884,174.20999999999913,38191.14714285713,0.9999,0.914,0.086,0.0
1,255.16999999999825,1006.5699999999997,-20.340000000003783,1828.3399999999965,-75.86000000000058,-75.86000000000058,-75.86000000000058,38180.30999999999,0.9986,0.937,0.063,0.0
-1,-846.2200000000012,-591.0500000000029,160.34999999999854,-866.560000000005,982.1199999999953,-922.0800000000017,-922.0800000000017,38048.58428571428,0.9999,0.91,0.087,0.003
1,1299.7200000000012,453.5,708.6699999999983,1460.0699999999997,433.1599999999962,2281.8399999999965,377.6399999999994,38102.532857142854,0.9987,0.95,0.05,0.0
1,191.8000000000029,191.8000000000029,1491.520000000004,645.3000000000029,900.4700000000012,1651.8700000000026,624.9599999999991,38517.789999999986,0.9999,0.906,0.092,0.002
1,493.4599999999991,685.260000000002,685.260000000002,1984.9800000000032,1138.760000000002,1393.9300000000003,2145.3300000000017,38824.265714285706,0.9992,0.919,0.074,0.007
-1,-369.4400000000023,124.0199999999968,315.8199999999997,315.8199999999997,1615.5400000000009,769.3199999999997,1024.489999999998,38970.621428571416,0.9995,0.903,0.092,0.005
-1,-769.3199999999997,-769.3199999999997,-1138.760000000002,-645.3000000000029,-453.5,-453.5,846.2200000000012,39201.412857142845,0.9986,0.902,0.098,0.0
-1,-105.84999999999854,-875.1699999999983,-875.1699999999983,-1244.6100000000006,-751.1500000000015,-559.3499999999985,-559.3499999999985,39121.505714285704,0.9994,0.903,0.088,0.009
-1,-1362.9000000000015,-1468.75,-2238.0699999999997,-2238.0699999999997,-2607.510000000002,-2114.050000000003,-1922.25,38846.89857142856,0.9995,0.895,0.101,0.003
1,117.4800000000032,-1245.4199999999983,-1351.2699999999968,-2120.5899999999965,-2120.5899999999965,-2490.029999999999,-1996.5699999999997,38561.67428571428,0.9999,0.913,0.085,0.002
1,1084.3300000000017,1201.810000000005,-161.0899999999965,-266.93999999999505,-1036.2599999999948,-1036.2599999999948,-1405.699999999997,38360.85999999999,0.9996,0.915,0.071,0.013
-1,-269.31000000000495,815.0199999999968,932.5,-430.40000000000146,-536.25,-1305.5699999999997,-1305.5699999999997,38174.34999999999,0.9992,0.942,0.058,0.0
1,251.65000000000146,-17.660000000003492,1066.6699999999983,1184.1500000000015,-178.75,-284.59999999999854,-1053.9199999999983,38023.78999999999,0.9986,0.915,0.085,0.0
-1,-3825.550000000003,-3825.550000000003,-3825.550000000003,-3573.9000000000015,-3843.2100000000064,-2758.8800000000047,-2641.4000000000015,37580.25428571429,0.9999,0.899,0.101,0.0
